"","sub","rotation","imagename","match","imgID","block","correct","response_time"
"393",1,240,"025_Glas_Weinglas","match",25,4,1,545
"394",1,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,4,1,713
"395",1,300,"054_Schrank_Bueroschrank","mismatch",54,4,1,894
"396",1,0,"055_Schrank_Kleiderschrank","mismatch",55,4,1,637
"397",1,300,"067_Stuhl_Buerostuhl","mismatch",67,4,1,757
"398",1,240,"050_Nuss_Wallnuss","mismatch",50,4,1,769
"399",1,60,"061_Sitzbank_Baumbank","mismatch",61,4,1,614
"400",1,180,"095_Boot_Kreuzfahrtschiff","match",95,4,1,607
"401",1,60,"082_Uhr_Wanduhr","match",82,5,1,723
"402",1,180,"099_Eimer_Wassereimer","match",99,5,1,590
"403",1,0,"075_Tisch_Etagentisch","match",75,5,1,677
"404",1,300,"085_Auto_Pickuptruck","mismatch",85,5,1,709
"405",1,300,"086_Auto_Polizeiauto","mismatch",86,5,1,570
"406",1,180,"092_Boot_Ruderboot","mismatch",92,5,1,564
"407",1,180,"013_Blume_Rosen","match",13,5,1,405
"408",1,300,"028_Wasserkocher_retroWasserkocher","mismatch",28,5,1,520
"409",1,60,"073_Telefon_Schnurtelefon","match",73,5,1,754
"410",1,0,"022_Gitarre_Elektrogitarre","match",22,5,1,507
"411",1,180,"094_Boot_Segelschiff","match",94,5,1,679
"412",1,0,"007_Bett_Krankenhausbett","mismatch",7,5,1,522
"413",1,240,"097_Besteck_Gabel","mismatch",97,5,1,550
"414",1,0,"050_Nuss_Wallnuss","mismatch",50,5,1,465
"415",1,180,"081_Uhr_Digitaluhr","mismatch",81,5,1,2049
"416",1,180,"054_Schrank_Bueroschrank","mismatch",54,5,1,537
"417",1,60,"076_Tisch_Holztisch","mismatch",76,5,1,568
"418",1,240,"063_Sofa_Ecksofa","mismatch",63,5,1,624
"419",1,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,5,1,653
"420",1,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,5,1,476
"421",1,300,"037_Mixer_Standmixer","match",37,5,1,893
"422",1,240,"012_Blume_Orchidee","match",12,5,1,441
"423",1,60,"005_Bett_Doppelbett","mismatch",5,5,1,546
"424",1,300,"026_Kamera_Digitalkamera","mismatch",26,5,1,652
"425",1,120,"066_Stuhl_Barstuhl","mismatch",66,5,1,2075
"426",1,120,"069_Stuhl_Rollstuhl","match",69,5,1,743
"427",1,240,"046_Besteck_Messer","mismatch",46,5,1,586
"428",1,120,"088_Flugzeug_Kampfflieger","mismatch",88,5,1,629
"429",1,300,"031_Klavier_Pianino","match",31,5,1,472
"430",1,240,"008_Bildschirm_Desktop","mismatch",8,5,1,573
"431",1,180,"052_Regal_Metallregal","mismatch",52,5,1,569
"432",1,240,"077_Tisch_Rundtisch","match",77,5,1,748
"433",1,300,"051_Regal_Holzregal","mismatch",51,5,1,739
"434",1,0,"045_Lampe_Wandlampe","mismatch",45,5,1,693
"435",1,60,"056_Seife_Fluessigseife","match",56,5,1,675
"436",1,120,"093_Boot_Kanu","match",93,5,1,748
"437",1,180,"002_Baum_Palme","mismatch",2,5,1,1236
"438",1,60,"098_Auto_Van","mismatch",98,5,1,604
"439",1,180,"047_Nuss_Erdnuss","match",47,5,1,625
"440",1,300,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,5,1,579
"441",1,0,"035_Kaffeemaschine_Espressomaschine","mismatch",35,5,1,789
"442",1,180,"084_Ventilator_Tischventilator","mismatch",84,5,1,777
"443",1,300,"032_Kopfhoerer_Earbudohrhoerer","match",32,5,1,590
"444",1,180,"003_Baum_Tanne","mismatch",3,5,1,494
"445",1,240,"010_Blume_Gaenseblume","match",10,5,1,538
"446",1,180,"049_Nuss_Pistazie","mismatch",49,5,1,583
"447",1,300,"006_Bett_Einzelbett","match",6,5,1,503
"448",1,180,"080_Uhr_Armbanduhr","match",80,5,1,1082
"449",1,300,"083_Ventilator_Standventilator","match",83,5,1,694
"450",1,60,"016_Computer_Laptop","mismatch",16,5,1,746
"451",1,0,"100_Besteck_Loeffel","mismatch",100,5,1,513
"452",1,300,"015_Blume_Tulpen","match",15,5,1,506
"453",1,300,"064_Sofa_Ledersofa","match",64,5,1,611
"454",1,0,"017_Computer_PC","match",17,5,1,1044
"455",1,240,"079_Tisch_Schreibtisch","match",79,5,1,1071
"456",1,240,"071_Stuhl_Schreibtischstuhl","match",71,5,1,502
"457",1,120,"025_Glas_Weinglas","mismatch",25,5,1,743
"458",1,0,"078_Tisch_Sofatisch","match",78,5,1,555
"459",1,240,"062_Sofa_Dreiersofa","match",62,5,1,413
"460",1,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,5,1,552
"461",1,240,"023_Glas_Sektglas","match",23,5,1,838
"462",1,60,"038_Toaster_2ScheibenToaster","mismatch",38,5,1,608
"463",1,120,"030_Klavier_Keyboard","match",30,5,1,1368
"464",1,240,"033_Kopfhoerer_Muschelkopfhoerer","match",33,5,1,526
"465",1,0,"053_Regal_Wandregal","mismatch",53,5,1,578
"466",1,120,"001_Baum_Bonsai","match",1,5,1,593
"467",1,0,"039_Wasserkocher_modernerWasserkocher","mismatch",39,5,1,745
"468",1,240,"068_Stuhl_Holzstuhl","mismatch",68,5,1,716
"469",1,0,"065_Sofa_Zweiersofa","mismatch",65,5,1,555
"470",1,60,"040_Lampe_Deckenlampe","match",40,5,1,480
"471",1,120,"072_Sessel_Ledersessel","match",72,5,1,450
"472",1,60,"091_Flugzeug_Segelflieger","match",91,5,1,554
"473",1,240,"029_Klavier_Fluegel","mismatch",29,5,1,783
"474",1,120,"009_Bildschirm_Flachbildfernseher","match",9,5,1,689
"475",1,120,"048_Nuss_Mandel","mismatch",48,5,1,730
"476",1,240,"055_Schrank_Kleiderschrank","match",55,5,1,620
"477",1,300,"014_Blume_Sonnenblume","mismatch",14,5,1,514
"478",1,120,"024_Glas_Trinkglas","match",24,5,1,538
"479",1,180,"096_Auto_Oldtimer","match",96,5,1,460
"480",1,300,"061_Sitzbank_Baumbank","match",61,5,1,533
"481",1,60,"089_Eimer_Muelleimer","mismatch",89,5,1,466
"482",1,240,"043_Lampe_Strassenlaterne","match",43,5,1,678
"483",1,120,"070_Stuhl_Schalenstuhl","match",70,5,1,543
"484",1,300,"034_Korb_Waeschekorb","mismatch",34,5,1,591
"485",1,180,"087_Auto_Panzer","match",87,5,1,641
"486",1,180,"027_Kamera_Spiegelreflexkamera","match",27,5,1,627
"487",1,120,"095_Boot_Kreuzfahrtschiff","match",95,5,1,485
"488",1,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,5,1,711
"489",1,120,"041_Lampe_Schreibtischlampe","mismatch",41,5,1,598
"490",1,180,"060_Sitzbank_Schaukelbank","match",60,5,1,624
"491",1,180,"019_Drucker_Heimdrucker","match",19,5,1,2720
"492",1,60,"042_Lampe_Stehlampe","mismatch",42,5,1,575
"493",1,240,"011_Blume_Kaktus","mismatch",11,5,1,699
"494",1,0,"021_Gitarre_Akustikgitarre","mismatch",21,5,1,550
"495",1,120,"074_Telefon_Smartphone","match",74,5,1,657
"496",1,240,"004_Baum_Weide","mismatch",4,5,1,476
"497",1,240,"057_Seife_Kernseife","mismatch",57,5,1,552
"498",1,60,"067_Stuhl_Buerostuhl","match",67,5,1,742
"499",1,60,"044_Lampe_Tischleuchte","match",44,5,1,658
"500",1,0,"018_Computer_Tablet","mismatch",18,5,1,780
"501",1,180,"017_Computer_PC","mismatch",17,6,1,639
"502",1,120,"084_Ventilator_Tischventilator","match",84,6,1,494
"503",1,240,"048_Nuss_Mandel","match",48,6,1,520
"504",1,240,"028_Wasserkocher_retroWasserkocher","match",28,6,1,947
"505",1,120,"037_Mixer_Standmixer","mismatch",37,6,1,631
"506",1,240,"070_Stuhl_Schalenstuhl","mismatch",70,6,1,775
"507",1,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,6,1,602
"508",1,60,"018_Computer_Tablet","match",18,6,1,657
"509",1,0,"051_Regal_Holzregal","mismatch",51,6,1,564
"510",1,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,6,1,461
"511",1,240,"003_Baum_Tanne","match",3,6,1,418
"512",1,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,6,1,488
"513",1,0,"063_Sofa_Ecksofa","mismatch",63,6,1,453
"514",1,300,"079_Tisch_Schreibtisch","match",79,6,1,725
"515",1,120,"012_Blume_Orchidee","match",12,6,1,523
"516",1,180,"023_Glas_Sektglas","match",23,6,1,532
"517",1,120,"052_Regal_Metallregal","mismatch",52,6,1,744
"518",1,0,"005_Bett_Doppelbett","match",5,6,1,608
"519",1,240,"021_Gitarre_Akustikgitarre","mismatch",21,6,1,557
"520",1,60,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,6,1,795
"521",1,60,"014_Blume_Sonnenblume","mismatch",14,6,1,498
"522",1,120,"010_Blume_Gaenseblume","mismatch",10,6,1,678
"523",1,180,"053_Regal_Wandregal","match",53,6,1,736
"524",1,60,"060_Sitzbank_Schaukelbank","match",60,6,1,768
"525",1,300,"050_Nuss_Wallnuss","mismatch",50,6,1,495
"526",1,300,"081_Uhr_Digitaluhr","mismatch",81,6,1,632
"527",1,300,"013_Blume_Rosen","mismatch",13,6,1,575
"528",1,120,"061_Sitzbank_Baumbank","mismatch",61,6,1,533
"529",1,0,"031_Klavier_Pianino","mismatch",31,6,1,894
"530",1,240,"082_Uhr_Wanduhr","mismatch",82,6,1,1085
"531",1,300,"046_Besteck_Messer","mismatch",46,6,1,576
"532",1,60,"062_Sofa_Dreiersofa","match",62,6,0,502
"533",1,180,"093_Boot_Kanu","mismatch",93,6,1,685
"534",1,0,"038_Toaster_2ScheibenToaster","mismatch",38,6,1,884
"535",1,60,"096_Auto_Oldtimer","mismatch",96,6,1,461
"536",1,180,"091_Flugzeug_Segelflieger","mismatch",91,6,0,665
"537",1,0,"074_Telefon_Smartphone","mismatch",74,6,1,625
"538",1,60,"034_Korb_Waeschekorb","match",34,6,1,774
"539",1,300,"066_Stuhl_Barstuhl","match",66,6,1,1364
"540",1,0,"001_Baum_Bonsai","mismatch",1,6,1,737
"541",1,300,"069_Stuhl_Rollstuhl","mismatch",69,6,1,878
"542",1,60,"041_Lampe_Schreibtischlampe","match",41,6,1,612
"543",1,300,"049_Nuss_Pistazie","match",49,6,1,511
"544",1,180,"067_Stuhl_Buerostuhl","mismatch",67,6,1,507
"545",1,300,"030_Klavier_Keyboard","mismatch",30,6,1,737
"546",1,0,"024_Glas_Trinkglas","match",24,6,1,699
"547",1,120,"011_Blume_Kaktus","match",11,6,1,633
"548",1,300,"004_Baum_Weide","match",4,6,1,641
"549",1,120,"040_Lampe_Deckenlampe","mismatch",40,6,1,624
"550",1,60,"080_Uhr_Armbanduhr","mismatch",80,6,1,1658
"551",1,0,"006_Bett_Einzelbett","mismatch",6,6,1,626
"552",1,300,"029_Klavier_Fluegel","match",29,6,1,570
"553",1,120,"019_Drucker_Heimdrucker","mismatch",19,6,1,563
"554",1,120,"026_Kamera_Digitalkamera","match",26,6,1,433
"555",1,300,"057_Seife_Kernseife","match",57,6,1,576
"556",1,0,"087_Auto_Panzer","match",87,6,1,1190
"557",1,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,6,1,557
"558",1,120,"039_Wasserkocher_modernerWasserkocher","match",39,6,1,533
"559",1,60,"002_Baum_Palme","match",2,6,1,529
"560",1,120,"089_Eimer_Muelleimer","match",89,6,1,749
"561",1,120,"045_Lampe_Wandlampe","mismatch",45,6,1,656
"562",1,120,"015_Blume_Tulpen","mismatch",15,6,1,1078
"563",1,300,"092_Boot_Ruderboot","mismatch",92,6,0,703
"564",1,180,"042_Lampe_Stehlampe","match",42,6,1,711
"565",1,300,"072_Sessel_Ledersessel","match",72,6,1,633
"566",1,180,"083_Ventilator_Standventilator","match",83,6,1,482
"567",1,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,6,1,502
"568",1,240,"099_Eimer_Wassereimer","match",99,6,1,575
"569",1,0,"064_Sofa_Ledersofa","match",64,6,1,565
"570",1,180,"022_Gitarre_Elektrogitarre","match",22,6,1,482
"571",1,240,"056_Seife_Fluessigseife","match",56,6,1,676
"572",1,180,"086_Auto_Polizeiauto","match",86,6,1,521
"573",1,60,"025_Glas_Weinglas","match",25,6,1,549
"574",1,300,"073_Telefon_Schnurtelefon","mismatch",73,6,0,1142
"575",1,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,6,1,856
"576",1,240,"088_Flugzeug_Kampfflieger","mismatch",88,6,1,565
"577",1,240,"076_Tisch_Holztisch","match",76,6,1,583
"578",1,300,"094_Boot_Segelschiff","match",94,6,1,561
"579",1,60,"100_Besteck_Loeffel","match",100,6,1,446
"580",1,60,"068_Stuhl_Holzstuhl","match",68,6,1,582
"581",1,180,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,6,1,741
"582",1,60,"085_Auto_Pickuptruck","match",85,6,1,402
"583",1,120,"077_Tisch_Rundtisch","match",77,6,1,587
"584",1,180,"016_Computer_Laptop","match",16,6,1,695
"585",1,300,"044_Lampe_Tischleuchte","match",44,6,1,569
"586",1,120,"008_Bildschirm_Desktop","mismatch",8,6,1,679
"587",1,240,"098_Auto_Van","mismatch",98,6,1,601
"588",1,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,6,1,1020
"589",1,240,"095_Boot_Kreuzfahrtschiff","mismatch",95,6,1,619
"590",1,240,"078_Tisch_Sofatisch","mismatch",78,6,1,535
"591",1,180,"071_Stuhl_Schreibtischstuhl","match",71,6,0,615
"592",1,60,"043_Lampe_Strassenlaterne","mismatch",43,6,1,787
"593",1,240,"007_Bett_Krankenhausbett","mismatch",7,6,1,748
"594",1,240,"047_Nuss_Erdnuss","mismatch",47,6,1,600
"595",1,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,6,0,592
"596",1,300,"075_Tisch_Etagentisch","match",75,6,1,742
"597",1,120,"065_Sofa_Zweiersofa","match",65,6,1,943
"598",1,120,"054_Schrank_Bueroschrank","match",54,6,1,1354
"599",1,60,"055_Schrank_Kleiderschrank","mismatch",55,6,1,1112
"600",2,60,"020_Drucker_Multifunktionsdrucker","mismatch",20,1,1,1095
"601",2,60,"060_Sitzbank_Schaukelbank","mismatch",60,1,1,870
"602",2,300,"078_Tisch_Sofatisch","mismatch",78,1,1,1304
"603",2,240,"008_Bildschirm_Desktop","match",8,1,1,742
"604",2,120,"002_Baum_Palme","match",2,1,1,1216
"605",2,120,"048_Nuss_Mandel","mismatch",48,1,1,865
"606",2,180,"095_Boot_Kreuzfahrtschiff","match",95,1,1,1539
"607",2,120,"099_Eimer_Wassereimer","match",99,1,1,733
"608",2,180,"094_Boot_Segelschiff","mismatch",94,1,1,931
"609",2,60,"075_Tisch_Etagentisch","match",75,1,1,1410
"610",2,240,"063_Sofa_Ecksofa","mismatch",63,1,1,1056
"611",2,0,"015_Blume_Tulpen","match",15,1,1,884
"612",2,0,"089_Eimer_Muelleimer","mismatch",89,1,1,721
"613",2,120,"062_Sofa_Dreiersofa","match",62,1,1,1123
"614",2,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,910
"615",2,120,"037_Mixer_Standmixer","mismatch",37,1,1,1206
"616",2,180,"022_Gitarre_Elektrogitarre","match",22,1,1,778
"617",2,0,"061_Sitzbank_Baumbank","mismatch",61,1,1,1680
"618",2,120,"012_Blume_Orchidee","mismatch",12,1,1,1020
"619",2,180,"007_Bett_Krankenhausbett","mismatch",7,1,1,975
"620",2,0,"082_Uhr_Wanduhr","match",82,1,1,616
"621",2,300,"043_Lampe_Strassenlaterne","mismatch",43,1,1,784
"622",2,180,"068_Stuhl_Holzstuhl","mismatch",68,1,1,811
"623",2,180,"006_Bett_Einzelbett","mismatch",6,1,1,787
"624",2,240,"044_Lampe_Tischleuchte","match",44,1,1,1070
"625",2,0,"045_Lampe_Wandlampe","mismatch",45,1,1,721
"626",2,300,"091_Flugzeug_Segelflieger","match",91,1,1,718
"627",2,300,"054_Schrank_Bueroschrank","match",54,1,1,1305
"628",2,180,"003_Baum_Tanne","mismatch",3,1,1,894
"629",2,0,"023_Glas_Sektglas","mismatch",23,1,1,914
"630",2,180,"067_Stuhl_Buerostuhl","mismatch",67,1,1,1577
"631",2,300,"088_Flugzeug_Kampfflieger","match",88,1,1,719
"632",2,0,"069_Stuhl_Rollstuhl","mismatch",69,1,1,796
"633",2,300,"050_Nuss_Wallnuss","mismatch",50,1,1,973
"634",2,0,"076_Tisch_Holztisch","mismatch",76,1,1,884
"635",2,120,"014_Blume_Sonnenblume","match",14,1,1,744
"636",2,60,"004_Baum_Weide","match",4,1,1,1156
"637",2,300,"035_Kaffeemaschine_Espressomaschine","match",35,1,1,1104
"638",2,60,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,1,1042
"639",2,60,"017_Computer_PC","mismatch",17,1,1,1189
"640",2,300,"064_Sofa_Ledersofa","match",64,1,1,968
"641",2,120,"001_Baum_Bonsai","mismatch",1,1,1,626
"642",2,300,"083_Ventilator_Standventilator","mismatch",83,1,1,911
"643",2,0,"041_Lampe_Schreibtischlampe","match",41,1,1,937
"644",2,180,"047_Nuss_Erdnuss","mismatch",47,1,1,633
"645",2,180,"066_Stuhl_Barstuhl","match",66,1,1,764
"646",2,180,"093_Boot_Kanu","match",93,1,1,848
"647",2,240,"081_Uhr_Digitaluhr","mismatch",81,1,1,1143
"648",2,240,"011_Blume_Kaktus","match",11,1,1,1984
"649",2,300,"018_Computer_Tablet","mismatch",18,1,1,1306
"650",2,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,1,1,693
"651",2,60,"100_Besteck_Loeffel","mismatch",100,1,1,826
"652",2,180,"092_Boot_Ruderboot","mismatch",92,1,1,841
"653",2,300,"040_Lampe_Deckenlampe","mismatch",40,1,1,652
"654",2,120,"077_Tisch_Rundtisch","mismatch",77,1,1,939
"655",2,240,"016_Computer_Laptop","mismatch",16,1,1,883
"656",2,120,"056_Seife_Fluessigseife","match",56,1,0,1408
"657",2,0,"051_Regal_Holzregal","match",51,1,1,1010
"658",2,180,"086_Auto_Polizeiauto","mismatch",86,1,1,1250
"659",2,180,"073_Telefon_Schnurtelefon","mismatch",73,1,1,1064
"660",2,180,"084_Ventilator_Tischventilator","mismatch",84,1,1,892
"661",2,120,"026_Kamera_Digitalkamera","match",26,1,1,796
"662",2,180,"042_Lampe_Stehlampe","match",42,1,1,801
"663",2,60,"052_Regal_Metallregal","mismatch",52,1,1,1040
"664",2,300,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,1,755
"665",2,300,"097_Besteck_Gabel","mismatch",97,1,1,728
"666",2,0,"049_Nuss_Pistazie","match",49,1,1,543
"667",2,300,"005_Bett_Doppelbett","match",5,1,1,918
"668",2,300,"029_Klavier_Fluegel","mismatch",29,1,1,913
"669",2,240,"027_Kamera_Spiegelreflexkamera","match",27,1,1,569
"670",2,60,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,787
"671",2,120,"085_Auto_Pickuptruck","match",85,1,1,962
"672",2,0,"009_Bildschirm_Flachbildfernseher","match",9,1,1,873
"673",2,240,"055_Schrank_Kleiderschrank","match",55,1,1,1152
"674",2,180,"087_Auto_Panzer","match",87,1,1,1178
"675",2,300,"096_Auto_Oldtimer","mismatch",96,1,1,950
"676",2,120,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,1,0,1000
"677",2,240,"080_Uhr_Armbanduhr","match",80,1,1,1633
"678",2,120,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,1,1,1367
"679",2,120,"079_Tisch_Schreibtisch","mismatch",79,1,1,1560
"680",2,60,"072_Sessel_Ledersessel","match",72,1,0,1445
"681",2,300,"070_Stuhl_Schalenstuhl","mismatch",70,1,1,898
"682",2,240,"098_Auto_Van","match",98,1,1,784
"683",2,0,"010_Blume_Gaenseblume","match",10,1,1,601
"684",2,180,"013_Blume_Rosen","mismatch",13,1,1,814
"685",2,180,"031_Klavier_Pianino","mismatch",31,1,1,863
"686",2,60,"057_Seife_Kernseife","mismatch",57,1,1,1267
"687",2,120,"025_Glas_Weinglas","mismatch",25,1,1,950
"688",2,300,"019_Drucker_Heimdrucker","mismatch",19,1,1,1397
"689",2,0,"065_Sofa_Zweiersofa","match",65,1,1,766
"690",2,120,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,1,872
"691",2,180,"053_Regal_Wandregal","mismatch",53,1,1,1359
"692",2,60,"034_Korb_Waeschekorb","match",34,1,1,876
"693",2,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,1,1,1002
"694",2,60,"030_Klavier_Keyboard","mismatch",30,1,1,1126
"695",2,0,"038_Toaster_2ScheibenToaster","mismatch",38,1,1,934
"696",2,0,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,1,843
"697",2,0,"024_Glas_Trinkglas","match",24,1,1,694
"698",2,180,"046_Besteck_Messer","match",46,1,1,917
"699",2,300,"074_Telefon_Smartphone","mismatch",74,1,1,858
"700",2,240,"031_Klavier_Pianino","mismatch",31,2,1,920
"701",2,0,"029_Klavier_Fluegel","mismatch",29,2,1,908
"702",2,60,"084_Ventilator_Tischventilator","match",84,2,1,495
"703",2,240,"046_Besteck_Messer","match",46,2,1,676
"704",2,240,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,2,1,1232
"705",2,180,"021_Gitarre_Akustikgitarre","mismatch",21,2,1,1450
"706",2,120,"035_Kaffeemaschine_Espressomaschine","match",35,2,1,887
"707",2,180,"081_Uhr_Digitaluhr","match",81,2,0,1234
"708",2,300,"063_Sofa_Ecksofa","match",63,2,1,806
"709",2,0,"037_Mixer_Standmixer","mismatch",37,2,1,895
"710",2,60,"073_Telefon_Schnurtelefon","mismatch",73,2,1,1325
"711",2,0,"060_Sitzbank_Schaukelbank","mismatch",60,2,1,695
"712",2,120,"078_Tisch_Sofatisch","match",78,2,1,935
"713",2,60,"001_Baum_Bonsai","mismatch",1,2,1,747
"714",2,240,"024_Glas_Trinkglas","match",24,2,1,582
"715",2,0,"002_Baum_Palme","mismatch",2,2,1,1003
"716",2,120,"034_Korb_Waeschekorb","match",34,2,1,543
"717",2,240,"088_Flugzeug_Kampfflieger","mismatch",88,2,1,745
"718",2,0,"012_Blume_Orchidee","match",12,2,1,512
"719",2,120,"096_Auto_Oldtimer","match",96,2,1,818
"720",2,240,"077_Tisch_Rundtisch","match",77,2,1,729
"721",2,180,"061_Sitzbank_Baumbank","match",61,2,1,979
"722",2,120,"016_Computer_Laptop","mismatch",16,2,1,890
"723",2,120,"083_Ventilator_Standventilator","match",83,2,1,735
"724",2,60,"089_Eimer_Muelleimer","match",89,2,1,829
"725",2,240,"051_Regal_Holzregal","match",51,2,1,633
"726",2,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,2,1,827
"727",2,60,"074_Telefon_Smartphone","match",74,2,1,634
"728",2,60,"079_Tisch_Schreibtisch","match",79,2,1,816
"729",2,120,"023_Glas_Sektglas","mismatch",23,2,1,875
"730",2,300,"042_Lampe_Stehlampe","mismatch",42,2,1,690
"731",2,240,"086_Auto_Polizeiauto","match",86,2,1,629
"732",2,240,"053_Regal_Wandregal","match",53,2,1,717
"733",2,120,"013_Blume_Rosen","mismatch",13,2,1,919
"734",2,0,"087_Auto_Panzer","match",87,2,1,734
"735",2,300,"014_Blume_Sonnenblume","mismatch",14,2,1,553
"736",2,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,2,1,953
"737",2,240,"071_Stuhl_Schreibtischstuhl","match",71,2,1,867
"738",2,120,"043_Lampe_Strassenlaterne","match",43,2,1,769
"739",2,120,"041_Lampe_Schreibtischlampe","mismatch",41,2,1,966
"740",2,240,"010_Blume_Gaenseblume","mismatch",10,2,1,840
"741",2,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,2,1,1039
"742",2,240,"068_Stuhl_Holzstuhl","match",68,2,1,665
"743",2,240,"047_Nuss_Erdnuss","match",47,2,1,462
"744",2,120,"093_Boot_Kanu","mismatch",93,2,1,874
"745",2,240,"006_Bett_Einzelbett","match",6,2,1,589
"746",2,300,"065_Sofa_Zweiersofa","match",65,2,1,805
"747",2,0,"052_Regal_Metallregal","mismatch",52,2,1,1179
"748",2,240,"092_Boot_Ruderboot","match",92,2,1,755
"749",2,300,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,2,1,720
"750",2,0,"080_Uhr_Armbanduhr","mismatch",80,2,1,809
"751",2,300,"011_Blume_Kaktus","match",11,2,1,790
"752",2,60,"099_Eimer_Wassereimer","mismatch",99,2,1,1029
"753",2,0,"008_Bildschirm_Desktop","mismatch",8,2,1,778
"754",2,0,"022_Gitarre_Elektrogitarre","mismatch",22,2,1,818
"755",2,60,"054_Schrank_Bueroschrank","mismatch",54,2,1,1728
"756",2,0,"072_Sessel_Ledersessel","mismatch",72,2,1,1030
"757",2,180,"040_Lampe_Deckenlampe","mismatch",40,2,1,817
"758",2,300,"076_Tisch_Holztisch","match",76,2,1,646
"759",2,0,"091_Flugzeug_Segelflieger","match",91,2,1,773
"760",2,0,"100_Besteck_Loeffel","match",100,2,1,527
"761",2,120,"018_Computer_Tablet","match",18,2,0,1104
"762",2,180,"055_Schrank_Kleiderschrank","mismatch",55,2,1,1114
"763",2,180,"026_Kamera_Digitalkamera","mismatch",26,2,1,1158
"764",2,60,"038_Toaster_2ScheibenToaster","match",38,2,1,1322
"765",2,0,"070_Stuhl_Schalenstuhl","match",70,2,1,461
"766",2,240,"025_Glas_Weinglas","mismatch",25,2,1,734
"767",2,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,2,1,590
"768",2,120,"067_Stuhl_Buerostuhl","mismatch",67,2,1,784
"769",2,240,"056_Seife_Fluessigseife","match",56,2,1,1131
"770",2,60,"005_Bett_Doppelbett","match",5,2,1,1966
"771",2,300,"085_Auto_Pickuptruck","mismatch",85,2,1,749
"772",2,180,"049_Nuss_Pistazie","mismatch",49,2,1,864
"773",2,240,"039_Wasserkocher_modernerWasserkocher","match",39,2,1,836
"774",2,300,"062_Sofa_Dreiersofa","mismatch",62,2,1,676
"775",2,180,"097_Besteck_Gabel","match",97,2,1,620
"776",2,60,"069_Stuhl_Rollstuhl","match",69,2,1,691
"777",2,300,"030_Klavier_Keyboard","match",30,2,1,721
"778",2,120,"015_Blume_Tulpen","mismatch",15,2,1,605
"779",2,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,2,1,697
"780",2,0,"017_Computer_PC","match",17,2,1,805
"781",2,300,"098_Auto_Van","mismatch",98,2,1,732
"782",2,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,2,1,644
"783",2,120,"004_Baum_Weide","mismatch",4,2,1,601
"784",2,0,"019_Drucker_Heimdrucker","match",19,2,1,1181
"785",2,240,"066_Stuhl_Barstuhl","match",66,2,1,771
"786",2,120,"082_Uhr_Wanduhr","match",82,2,1,893
"787",2,180,"064_Sofa_Ledersofa","match",64,2,1,653
"788",2,180,"050_Nuss_Wallnuss","match",50,2,1,430
"789",2,0,"048_Nuss_Mandel","match",48,2,1,443
"790",2,240,"045_Lampe_Wandlampe","mismatch",45,2,1,1127
"791",2,240,"028_Wasserkocher_retroWasserkocher","mismatch",28,2,1,1604
"792",2,0,"075_Tisch_Etagentisch","mismatch",75,2,1,588
"793",2,240,"094_Boot_Segelschiff","match",94,2,1,756
"794",2,180,"044_Lampe_Tischleuchte","match",44,2,1,1196
