"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"509",12,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,382
"510",12,"incon","canon",104,"104_Fahrradstaender",1,1,330
"511",12,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,476
"512",12,"con","noncanon",36,"036_Roller",1,1,443
"513",12,"con","canon",4,"004_Baum_Weide",0,1,458
"514",12,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,413
"515",12,"incon","canon",18,"018_Computer_Tablet",1,1,557
"516",12,"incon","noncanon",102,"102_Bett_Kinderbett",1,1,466
"519",12,"con","canon",67,"067_Stuhl_Buerostuhl",1,1,387
"520",12,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,363
"522",12,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,420
"523",12,"con","canon",61,"061_Sitzbank_Baumbank",0,1,709
"524",12,"con","canon",100,"100_Besteck_Loeffel",1,1,481
"527",12,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,378
"529",12,"con","canon",8,"008_Bildschirm_Desktop",0,1,349
"530",12,"incon","noncanon",120,"120_Knoblauch",1,1,393
"531",12,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,0,663
"532",12,"con","canon",81,"081_Uhr_Digitaluhr",1,1,427
"534",12,"con","noncanon",98,"098_Auto_Van",0,1,403
"535",12,"con","noncanon",105,"105_Geschenk",0,1,361
"537",12,"incon","canon",30,"030_Wippe",0,1,330
"538",12,"con","noncanon",116,"116_Kamin",0,0,693
"539",12,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,379
"540",12,"con","canon",85,"085_Auto_Pickuptruck",0,1,322
"541",12,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,535
"542",12,"incon","canon",1,"001_Baum_Bonsai",0,1,313
"543",12,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,453
"544",12,"incon","canon",12,"012_Blume_Orchidee",1,1,368
"545",12,"incon","canon",14,"014_Blume_Sonnenblume",1,1,335
"546",12,"incon","canon",47,"047_Nuss_Erdnuss",1,1,312
"547",12,"incon","canon",45,"045_Lampe_Wandlampe",0,1,300
"548",12,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,307
"549",12,"incon","noncanon",25,"025_Glas_Weinglas",1,1,334
"550",12,"incon","noncanon",97,"097_Besteck_Gabel",1,1,304
"552",12,"incon","noncanon",16,"016_Computer_Laptop",1,1,898
"553",12,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,411
"554",12,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,395
"556",12,"incon","noncanon",17,"017_Computer_PC",0,1,550
"558",12,"con","noncanon",51,"051_Regal_Holzregal",0,1,476
"560",12,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,414
"561",12,"incon","canon",96,"096_Auto_Oldtimer",0,1,336
"563",12,"con","canon",92,"092_Boot_Ruderboot",1,1,305
"564",12,"con","noncanon",13,"013_Blume_Rosen",1,1,451
"566",12,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,392
"569",12,"incon","canon",101,"101_Becken_Waschbecken",0,1,533
"570",12,"incon","noncanon",117,"117_Muffin",1,1,450
"571",12,"con","noncanon",49,"049_Nuss_Pistazie",1,1,281
"572",12,"con","canon",82,"082_Schaukelpferd",1,1,460
"573",12,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,396
"575",12,"con","canon",34,"034_Korb_Waeschekorb",1,1,337
"577",12,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,328
"580",12,"con","canon",52,"052_Regal_Metallregal",0,1,321
"581",12,"con","noncanon",77,"077_Tisch_Rundtisch",0,1,361
"582",12,"incon","canon",3,"003_Baum_Tanne",0,1,311
"583",12,"con","canon",112,"112_Wanne_Badewanne",0,0,750
"584",12,"incon","canon",42,"042_Lampe_Stehlampe",0,1,323
"585",12,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,576
"586",12,"con","canon",74,"074_Telefon_Smartphone",1,1,463
"587",12,"incon","noncanon",46,"046_Besteck_Messer",1,1,553
"588",12,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,407
"589",12,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,333
"590",12,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,477
"591",12,"con","canon",54,"054_Schrank_Bueroschrank",0,1,508
"592",12,"con","noncanon",89,"089_Eimer_Muelleimer",1,1,596
"595",12,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,394
"596",12,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,1,408
"597",12,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,614
"598",12,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,1,455
"600",12,"con","canon",110,"110_Tretauto",1,1,507
"601",12,"incon","canon",86,"086_Auto_Polizeiauto",0,1,533
"602",12,"con","canon",69,"069_Stuhl_Rollstuhl",1,1,446
"603",12,"con","canon",31,"031_Muelltonne",0,1,447
"604",12,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,494
"605",12,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,442
"607",12,"incon","canon",72,"072_Sessel_Ledersessel",0,1,450
"608",12,"incon","canon",15,"015_Blume_Tulpen",1,1,545
"610",12,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,363
"611",12,"incon","canon",56,"056_Seife_Fluessigseife",1,0,574
"614",12,"con","noncanon",62,"062_Sofa_Dreiersofa",0,0,538
"615",12,"con","canon",41,"041_Lampe_Schreibtischlampe",1,1,344
"617",12,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,668
"618",12,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,372
"619",12,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,451
"620",12,"incon","canon",113,"113_Brezel",1,1,321
"621",12,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,790
"622",12,"con","canon",64,"064_Sofa_Ledersofa",0,1,320
"623",12,"con","canon",114,"114_Brokkoli",1,1,335
"624",12,"con","noncanon",118,"118_Pilz_Champignon",1,1,350
"625",13,"incon","noncanon",86,"086_Auto_Polizeiauto",0,1,787
"626",13,"incon","noncanon",82,"082_Schaukelpferd",1,1,1105
"628",13,"incon","noncanon",5,"005_Bett_Doppelbett",0,1,1057
"629",13,"incon","noncanon",15,"015_Blume_Tulpen",1,1,957
"630",13,"con","canon",80,"080_Uhr_Armbanduhr",1,1,525
"631",13,"incon","noncanon",37,"037_Mixer_Standmixer",1,1,637
"632",13,"incon","noncanon",52,"052_Regal_Metallregal",0,1,760
"633",13,"incon","noncanon",92,"092_Boot_Ruderboot",1,1,566
"634",13,"incon","noncanon",29,"029_Klavier_Fluegel",0,1,595
"635",13,"con","noncanon",89,"089_Eimer_Muelleimer",1,0,739
"636",13,"incon","canon",8,"008_Bildschirm_Desktop",0,1,592
"637",13,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,708
"638",13,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,544
"639",13,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,727
"640",13,"con","canon",69,"069_Stuhl_Rollstuhl",1,0,1093
"642",13,"incon","noncanon",30,"030_Wippe",0,0,1014
"643",13,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,482
"644",13,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,1,616
"645",13,"con","canon",53,"053_Regal_Wandregal",0,0,686
"646",13,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,655
"649",13,"con","canon",10,"010_Blume_Gaenseblume",1,1,496
"650",13,"con","noncanon",3,"003_Baum_Tanne",0,1,554
"655",13,"con","canon",19,"019_Drucker_Heimdrucker",0,1,710
"656",13,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,557
"657",13,"con","noncanon",83,"083_Ventilator_Standventilator",0,1,793
"658",13,"incon","noncanon",17,"017_Computer_PC",0,1,639
"659",13,"con","canon",1,"001_Baum_Bonsai",0,0,695
"661",13,"incon","canon",4,"004_Baum_Weide",0,1,566
"662",13,"incon","canon",68,"068_Stuhl_Holzstuhl",1,1,457
"663",13,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,445
"664",13,"con","noncanon",48,"048_Nuss_Mandel",1,1,413
"666",13,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,586
"667",13,"incon","canon",34,"034_Korb_Waeschekorb",1,1,583
"668",13,"incon","canon",116,"116_Kamin",0,1,520
"670",13,"con","canon",55,"055_Schrank_Kleiderschrank",0,1,827
"671",13,"incon","canon",2,"002_Baum_Palme",0,1,524
"672",13,"incon","canon",44,"044_Lampe_Tischleuchte",1,1,509
"673",13,"con","noncanon",97,"097_Besteck_Gabel",1,1,560
"674",13,"con","noncanon",74,"074_Telefon_Smartphone",1,0,910
"675",13,"incon","canon",110,"110_Tretauto",1,1,516
"676",13,"con","noncanon",98,"098_Auto_Van",0,1,851
"677",13,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,945
"678",13,"incon","canon",14,"014_Blume_Sonnenblume",1,1,411
"680",13,"incon","noncanon",119,"119_Paprika",1,1,641
"681",13,"con","noncanon",36,"036_Roller",1,1,719
"682",13,"con","noncanon",13,"013_Blume_Rosen",1,1,515
"683",13,"con","noncanon",93,"093_Boot_Kanu",1,0,699
"684",13,"incon","noncanon",57,"057_Seife_Kernseife",1,1,576
"685",13,"con","canon",106,"106_Hydrant",1,1,552
"688",13,"con","noncanon",103,"103_Zahnbuerste",0,1,647
"689",13,"incon","canon",114,"114_Brokkoli",1,1,643
"690",13,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,596
"691",13,"incon","noncanon",18,"018_Computer_Tablet",1,0,801
"692",13,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1,1112
"693",13,"incon","canon",84,"084_Ventilator_Tischventilator",1,1,562
"694",13,"con","canon",41,"041_Lampe_Schreibtischlampe",1,1,540
"695",13,"incon","noncanon",100,"100_Besteck_Loeffel",1,1,546
"696",13,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,609
"697",13,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,751
"698",13,"con","canon",118,"118_Pilz_Champignon",1,1,609
"699",13,"incon","canon",107,"107_Kranz_Adventskranz",1,1,445
"700",13,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,1,500
"702",13,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,897
"703",13,"incon","noncanon",23,"023_Glas_Sektglas",1,0,1146
"707",13,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,0,570
"708",13,"incon","noncanon",75,"075_Tisch_Etagentisch",0,0,997
"709",13,"con","noncanon",7,"007_Bett_Krankenhausbett",0,1,816
"710",13,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,696
"713",13,"incon","canon",76,"076_Tisch_Holztisch",0,1,488
"716",13,"incon","noncanon",105,"105_Geschenk",0,1,572
"717",13,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,468
"718",13,"con","canon",11,"011_Blume_Kaktus",0,0,763
"719",13,"con","canon",31,"031_Muelltonne",0,1,523
"720",13,"incon","canon",85,"085_Auto_Pickuptruck",0,1,526
"721",13,"con","canon",96,"096_Auto_Oldtimer",0,1,809
"722",13,"incon","noncanon",79,"079_Tisch_Schreibtisch",0,0,783
"723",13,"incon","canon",77,"077_Tisch_Rundtisch",0,1,492
"724",13,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,784
"725",13,"con","noncanon",62,"062_Sofa_Dreiersofa",0,1,732
"726",13,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,806
"727",13,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,599
"728",13,"incon","canon",87,"087_Auto_Panzer",0,1,931
"729",13,"con","canon",56,"056_Seife_Fluessigseife",1,0,675
"730",13,"con","canon",73,"073_Telefon_Schnurtelefon",1,1,877
"731",13,"incon","noncanon",109,"109_Router",1,1,785
"732",13,"con","canon",104,"104_Fahrradstaender",1,1,835
"733",13,"con","canon",26,"026_Kamera_Digitalkamera",1,1,707
"734",13,"con","canon",81,"081_Uhr_Digitaluhr",1,1,701
"735",13,"con","noncanon",61,"061_Sitzbank_Baumbank",0,1,822
"736",13,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,1054
"737",13,"con","noncanon",113,"113_Brezel",1,1,424
"738",13,"con","canon",40,"040_Lampe_Deckenlampe",0,1,463
"739",13,"con","noncanon",108,"108_MP3player",1,1,841
"741",13,"incon","noncanon",112,"112_Wanne_Badewanne",0,1,512
"743",13,"con","canon",78,"078_Tisch_Sofatisch",0,1,670
"744",13,"incon","canon",46,"046_Besteck_Messer",1,1,714
"745",13,"con","canon",117,"117_Muffin",1,0,861
"746",13,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,627
"748",13,"con","noncanon",49,"049_Nuss_Pistazie",1,1,644
"749",13,"incon","noncanon",72,"072_Sessel_Ledersessel",0,1,675
"753",13,"con","canon",51,"051_Regal_Holzregal",0,1,991
"754",13,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,0,780
"755",13,"incon","noncanon",120,"120_Knoblauch",1,1,543
"759",13,"con","noncanon",91,"091_Flugzeug_Segelflieger",0,1,448
"761",13,"con","canon",88,"088_Flugzeug_Kampfflieger",0,1,574
"762",13,"con","canon",6,"006_Bett_Einzelbett",0,1,856
"763",13,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,862
"764",13,"con","canon",22,"022_Gitarre_Elektrogitarre",1,1,388
"766",13,"incon","canon",24,"024_Glas_Trinkglas",1,1,790
"767",13,"incon","canon",101,"101_Becken_Waschbecken",0,1,732
"768",13,"incon","canon",16,"016_Computer_Laptop",1,1,520
"769",13,"incon","noncanon",12,"012_Blume_Orchidee",1,1,624
"771",13,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,475
"773",13,"con","canon",102,"102_Bett_Kinderbett",1,1,574
"775",13,"incon","canon",25,"025_Glas_Weinglas",1,1,818
"776",13,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,962
"777",13,"incon","noncanon",63,"063_Sofa_Ecksofa",0,1,769
"778",13,"incon","noncanon",64,"064_Sofa_Ledersofa",0,1,715
"779",13,"con","canon",38,"038_Toaster_2ScheibenToaster",1,1,3943
"780",13,"incon","canon",99,"099_Eimer_Wassereimer",1,1,643
"781",14,"con","noncanon",10,"010_Blume_Gaenseblume",1,1,564
"784",14,"incon","noncanon",14,"014_Blume_Sonnenblume",1,1,406
"786",14,"incon","noncanon",116,"116_Kamin",0,1,845
"788",14,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,515
"789",14,"incon","canon",93,"093_Boot_Kanu",1,0,462
"790",14,"incon","canon",111,"111_Wagen_Einkaufswagen",1,1,559
"791",14,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,448
"792",14,"con","canon",86,"086_Auto_Polizeiauto",0,1,335
"793",14,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,372
"794",14,"incon","canon",49,"049_Nuss_Pistazie",1,1,424
"795",14,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,1,457
"796",14,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,338
"797",14,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,421
"798",14,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,376
"801",14,"incon","noncanon",101,"101_Becken_Waschbecken",0,0,431
"802",14,"incon","noncanon",24,"024_Glas_Trinkglas",1,1,401
"803",14,"incon","canon",48,"048_Nuss_Mandel",1,1,311
"804",14,"con","canon",75,"075_Tisch_Etagentisch",0,1,390
"805",14,"incon","noncanon",76,"076_Tisch_Holztisch",0,1,362
"807",14,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,317
"808",14,"con","canon",15,"015_Blume_Tulpen",1,1,313
"810",14,"con","noncanon",117,"117_Muffin",1,1,440
"811",14,"con","canon",79,"079_Tisch_Schreibtisch",0,1,403
"812",14,"con","canon",94,"094_Boot_Segelschiff",0,1,376
"813",14,"incon","canon",7,"007_Bett_Krankenhausbett",0,0,609
"814",14,"incon","canon",108,"108_MP3player",1,1,399
"816",14,"incon","canon",103,"103_Zahnbuerste",0,1,413
"817",14,"con","canon",37,"037_Mixer_Standmixer",1,1,384
"818",14,"incon","canon",36,"036_Roller",1,1,555
"819",14,"incon","canon",98,"098_Auto_Van",0,1,343
"820",14,"incon","canon",97,"097_Besteck_Gabel",1,1,399
"821",14,"con","canon",18,"018_Computer_Tablet",1,0,515
"823",14,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,1,460
"825",14,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,551
"826",14,"incon","canon",47,"047_Nuss_Erdnuss",1,1,412
"828",14,"con","canon",105,"105_Geschenk",0,1,523
"829",14,"con","canon",17,"017_Computer_PC",0,1,851
"830",14,"incon","noncanon",34,"034_Korb_Waeschekorb",1,1,408
"832",14,"con","canon",63,"063_Sofa_Ecksofa",0,1,505
"833",14,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,415
"835",14,"con","canon",29,"029_Klavier_Fluegel",0,1,389
"836",14,"incon","noncanon",4,"004_Baum_Weide",0,1,418
"837",14,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,296
"839",14,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,445
"840",14,"con","noncanon",104,"104_Fahrradstaender",1,1,431
"841",14,"con","canon",65,"065_Sofa_Zweiersofa",0,1,347
"842",14,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,447
"843",14,"con","canon",45,"045_Lampe_Wandlampe",0,1,332
"844",14,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,318
"846",14,"con","noncanon",96,"096_Auto_Oldtimer",0,1,363
"847",14,"incon","canon",113,"113_Brezel",1,1,281
"850",14,"incon","noncanon",85,"085_Auto_Pickuptruck",0,1,301
"851",14,"con","canon",12,"012_Blume_Orchidee",1,1,359
"852",14,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,0,589
"853",14,"incon","noncanon",87,"087_Auto_Panzer",0,1,445
"854",14,"incon","canon",42,"042_Lampe_Stehlampe",0,1,372
"855",14,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,0,379
"856",14,"con","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,401
"858",14,"con","canon",57,"057_Seife_Kernseife",1,1,516
"859",14,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,492
"860",14,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,525
"862",14,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,1,428
"863",14,"incon","canon",83,"083_Ventilator_Standventilator",0,1,353
"865",14,"con","noncanon",80,"080_Uhr_Armbanduhr",1,0,649
"866",14,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,497
"867",14,"con","noncanon",6,"006_Bett_Einzelbett",0,0,607
"868",14,"con","noncanon",106,"106_Hydrant",1,1,651
"869",14,"con","canon",120,"120_Knoblauch",1,1,313
"870",14,"con","noncanon",31,"031_Muelltonne",0,0,475
"871",14,"con","noncanon",53,"053_Regal_Wandregal",0,1,415
"872",14,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1,542
"873",14,"con","noncanon",81,"081_Uhr_Digitaluhr",1,0,1384
"874",14,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,323
"875",14,"con","noncanon",102,"102_Bett_Kinderbett",1,1,473
"876",14,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,396
"878",14,"con","noncanon",26,"026_Kamera_Digitalkamera",1,0,784
"880",14,"con","noncanon",11,"011_Blume_Kaktus",0,1,646
"881",14,"con","noncanon",1,"001_Baum_Bonsai",0,1,291
"882",14,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,441
"883",14,"incon","canon",13,"013_Blume_Rosen",1,1,356
"885",14,"con","canon",23,"023_Glas_Sektglas",1,1,449
"886",14,"con","canon",100,"100_Besteck_Loeffel",1,1,370
"887",14,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,497
"888",14,"incon","noncanon",25,"025_Glas_Weinglas",1,1,586
"889",14,"con","canon",64,"064_Sofa_Ledersofa",0,1,266
"890",14,"con","canon",72,"072_Sessel_Ledersessel",0,1,290
"893",14,"incon","canon",3,"003_Baum_Tanne",0,1,362
"894",14,"con","noncanon",51,"051_Regal_Holzregal",0,1,868
"895",14,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,518
"896",14,"con","canon",30,"030_Wippe",0,1,568
"897",14,"con","canon",52,"052_Regal_Metallregal",0,1,645
"898",14,"incon","noncanon",54,"054_Schrank_Bueroschrank",0,1,533
"899",14,"incon","canon",74,"074_Telefon_Smartphone",1,1,521
"900",14,"con","noncanon",40,"040_Lampe_Deckenlampe",0,1,448
"901",14,"con","canon",109,"109_Router",1,1,431
"902",14,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,344
"903",14,"incon","noncanon",99,"099_Eimer_Wassereimer",1,1,470
"904",14,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,670
"905",14,"incon","canon",66,"066_Stuhl_Barstuhl",1,1,387
"906",14,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,621
"907",14,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,0,661
"908",14,"incon","noncanon",110,"110_Tretauto",1,1,1472
"909",14,"con","noncanon",118,"118_Pilz_Champignon",1,1,437
"910",14,"con","noncanon",78,"078_Tisch_Sofatisch",0,1,551
"911",14,"incon","noncanon",114,"114_Brokkoli",1,1,501
"914",14,"con","canon",119,"119_Paprika",1,1,368
"916",14,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,527
"917",14,"incon","noncanon",2,"002_Baum_Palme",0,1,348
"918",14,"incon","canon",89,"089_Eimer_Muelleimer",1,1,381
"919",14,"con","noncanon",56,"056_Seife_Fluessigseife",1,1,400
"921",14,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,594
"922",14,"incon","noncanon",16,"016_Computer_Laptop",1,0,460
"924",14,"incon","canon",50,"050_Nuss_Wallnuss",1,1,297
"925",14,"con","canon",82,"082_Schaukelpferd",1,1,394
"927",14,"con","canon",5,"005_Bett_Doppelbett",0,0,362
"928",14,"con","noncanon",19,"019_Drucker_Heimdrucker",0,1,580
"929",14,"incon","noncanon",46,"046_Besteck_Messer",1,1,467
"930",14,"con","canon",92,"092_Boot_Ruderboot",1,1,633
"931",14,"con","canon",112,"112_Wanne_Badewanne",0,1,395
"933",14,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,363
"939",15,"incon","canon",64,"064_Sofa_Ledersofa",0,1,512
"940",15,"incon","noncanon",118,"118_Pilz_Champignon",1,1,596
"941",15,"incon","canon",30,"030_Wippe",0,1,649
"942",15,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,585
"943",15,"con","noncanon",16,"016_Computer_Laptop",1,1,902
"944",15,"con","noncanon",2,"002_Baum_Palme",0,1,1092
"945",15,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,952
"948",15,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",1,0,1025
"950",15,"con","canon",83,"083_Ventilator_Standventilator",0,1,456
"952",15,"con","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,480
"953",15,"incon","canon",120,"120_Knoblauch",1,1,516
"955",15,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,447
"956",15,"incon","canon",82,"082_Schaukelpferd",1,1,412
"958",15,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,0,488
"959",15,"con","canon",62,"062_Sofa_Dreiersofa",0,1,363
"960",15,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,476
"961",15,"con","canon",66,"066_Stuhl_Barstuhl",1,1,373
"963",15,"incon","noncanon",19,"019_Drucker_Heimdrucker",0,1,826
"964",15,"con","noncanon",76,"076_Tisch_Holztisch",0,1,477
"965",15,"incon","noncanon",31,"031_Muelltonne",0,1,615
"966",15,"incon","canon",12,"012_Blume_Orchidee",1,1,425
"967",15,"con","noncanon",46,"046_Besteck_Messer",1,1,364
"968",15,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,1,677
"969",15,"con","canon",7,"007_Bett_Krankenhausbett",0,1,400
"970",15,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,0,462
"971",15,"con","canon",108,"108_MP3player",1,1,436
"972",15,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,409
"974",15,"incon","noncanon",11,"011_Blume_Kaktus",0,0,502
"975",15,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,322
"976",15,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,402
"977",15,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,540
"979",15,"con","canon",48,"048_Nuss_Mandel",1,1,308
"980",15,"incon","canon",112,"112_Wanne_Badewanne",0,1,355
