"","sub","consistency","rotation","imgID","imagename","correct","response_time","log_RT"
"3385",6,"con","noncanon",80,"080_Uhr_Armbanduhr",1,884,6.78445706263764
"3386",6,"incon","canon",81,"081_Uhr_Digitaluhr",1,455,6.12029741895095
"3387",6,"incon","canon",119,"119_Paprika",1,810,6.69703424766648
"3388",6,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,1073,6.9782137426307
"3389",6,"incon","canon",88,"088_Flugzeug_Kampfflieger",1,1115,7.01660968389422
"3390",6,"con","canon",115,"115_Kaefig_Vogelkaefig",1,475,6.16331480403464
"3391",6,"incon","canon",51,"051_Regal_Holzregal",1,692,6.53958595561767
"3392",6,"con","noncanon",101,"101_Becken_Waschbecken",1,884,6.78445706263764
"3393",6,"incon","canon",52,"052_Regal_Metallregal",1,513,6.24027584517077
"3394",6,"con","canon",34,"034_Korb_Waeschekorb",1,432,6.06842558824411
"3395",6,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,643,6.46614472423762
"3396",6,"incon","canon",27,"027_Kamera_Spiegelreflexkamera",1,449,6.10702288774225
"3397",6,"con","canon",7,"007_Bett_Krankenhausbett",1,700,6.5510803350434
"3399",6,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,1020,6.92755790627832
"3400",6,"con","canon",102,"102_Bett_Kinderbett",1,586,6.37331978957701
"3401",6,"con","noncanon",1,"001_Baum_Bonsai",1,796,6.67959918584438
"3402",6,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,468,6.14846829591765
"3403",6,"con","noncanon",4,"004_Baum_Weide",1,570,6.3456363608286
"3404",6,"con","canon",36,"036_Roller",1,452,6.11368217983223
"3405",6,"incon","canon",65,"065_Sofa_Zweiersofa",1,456,6.12249280951439
"3406",6,"con","canon",21,"021_Gitarre_Akustikgitarre",1,399,5.98896141688986
"3407",6,"incon","noncanon",46,"046_Besteck_Messer",1,605,6.40522845803084
"3408",6,"con","noncanon",45,"045_Lampe_Wandlampe",1,567,6.34035930372775
"3409",6,"con","noncanon",120,"120_Knoblauch",1,629,6.44413125670044
"3410",6,"con","canon",110,"110_Tretauto",1,643,6.46614472423762
"3411",6,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,546,6.30261897574491
"3412",6,"con","canon",97,"097_Besteck_Gabel",1,485,6.18414889093748
"3413",6,"incon","canon",86,"086_Auto_Polizeiauto",1,615,6.42162226780652
"3414",6,"incon","noncanon",24,"024_Glas_Trinkglas",1,593,6.38519439899773
"3415",6,"incon","canon",84,"084_Ventilator_Tischventilator",1,398,5.98645200528444
"3416",6,"con","canon",77,"077_Tisch_Rundtisch",1,366,5.90263333340137
"3417",6,"incon","canon",17,"017_Computer_PC",1,658,6.48920493132532
"3418",6,"incon","noncanon",5,"005_Bett_Doppelbett",1,754,6.62539236800796
"3419",6,"con","noncanon",47,"047_Nuss_Erdnuss",1,566,6.33859407820318
"3420",6,"con","noncanon",82,"082_Schaukelpferd",1,690,6.5366915975913
"3421",6,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,560,6.32793678372919
"3422",6,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,570,6.3456363608286
"3423",6,"incon","canon",68,"068_Stuhl_Holzstuhl",1,380,5.94017125272043
"3424",6,"con","noncanon",26,"026_Kamera_Digitalkamera",1,519,6.25190388316589
"3425",6,"incon","canon",10,"010_Blume_Gaenseblume",1,347,5.84932477994686
"3426",6,"con","noncanon",40,"040_Lampe_Deckenlampe",1,365,5.89989735358249
"3427",6,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,420,6.04025471127741
"3428",6,"incon","canon",16,"016_Computer_Laptop",1,345,5.84354441703136
"3429",6,"incon","noncanon",55,"055_Schrank_Kleiderschrank",1,569,6.34388043412633
"3430",6,"con","canon",113,"113_Brezel",1,298,5.6970934865054
"3431",6,"incon","noncanon",64,"064_Sofa_Ledersofa",1,327,5.78996017089725
"3432",6,"incon","noncanon",15,"015_Blume_Tulpen",1,297,5.6937321388027
"3434",6,"con","canon",94,"094_Boot_Segelschiff",1,391,5.96870755998537
"3435",6,"incon","canon",79,"079_Tisch_Schreibtisch",1,410,6.01615715969835
"3436",6,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,457,6.12468339089421
"3437",6,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,511,6.2363695902037
"3438",6,"con","canon",42,"042_Lampe_Stehlampe",1,309,5.73334127689775
"3439",6,"con","noncanon",75,"075_Tisch_Etagentisch",1,1099,7.00215595440362
"3440",6,"con","noncanon",25,"025_Glas_Weinglas",1,341,5.83188247728352
"3441",6,"con","canon",43,"043_Lampe_Strassenlaterne",1,392,5.97126183979046
"3442",6,"incon","noncanon",3,"003_Baum_Tanne",1,556,6.32076829425058
"3443",6,"incon","canon",23,"023_Glas_Sektglas",1,367,5.90536184805457
"3444",6,"incon","canon",61,"061_Sitzbank_Baumbank",1,651,6.47850964220857
"3445",6,"con","canon",60,"060_Sitzbank_Schaukelbank",1,439,6.08449941307517
"3446",6,"incon","noncanon",118,"118_Pilz_Champignon",1,518,6.24997524225948
"3447",6,"con","noncanon",98,"098_Auto_Van",1,482,6.1779441140506
"3448",6,"incon","canon",87,"087_Auto_Panzer",1,1121,7.02197642307216
"3449",6,"con","noncanon",108,"108_MP3player",1,895,6.79682371827486
"3450",6,"con","noncanon",48,"048_Nuss_Mandel",1,405,6.00388706710654
"3451",6,"con","canon",13,"013_Blume_Rosen",1,460,6.13122648948314
"3452",6,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,575,6.35437004079735
"3453",6,"incon","canon",63,"063_Sofa_Ecksofa",1,556,6.32076829425058
"3454",6,"con","noncanon",2,"002_Baum_Palme",1,525,6.26339826259162
"3455",6,"con","noncanon",117,"117_Muffin",1,958,6.86484777797086
"3456",6,"incon","canon",56,"056_Seife_Fluessigseife",1,729,6.59167373200866
"3457",6,"incon","canon",112,"112_Wanne_Badewanne",1,513,6.24027584517077
"3458",6,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,821,6.71052310945243
"3459",6,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,601,6.39859493453521
"3460",6,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,387,5.95842469302978
"3461",6,"con","canon",106,"106_Hydrant",1,589,6.37842618365159
"3462",6,"incon","noncanon",83,"083_Ventilator_Standventilator",1,637,6.45676965557216
"3463",6,"con","canon",6,"006_Bett_Einzelbett",1,675,6.51471269087253
"3464",6,"incon","noncanon",29,"029_Klavier_Fluegel",1,645,6.46925031679577
"3465",6,"con","canon",89,"089_Eimer_Muelleimer",1,549,6.30809844150953
"3466",7,"con","noncanon",76,"076_Tisch_Holztisch",1,2065,7.63288550539513
"3469",7,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1508,7.3185395485679
"3470",7,"con","canon",31,"031_Muelltonne",1,1441,7.27309259599952
"3472",7,"con","canon",54,"054_Schrank_Bueroschrank",1,1190,7.08170858610557
"3473",7,"incon","noncanon",103,"103_Zahnbuerste",1,314,5.74939298590825
"3475",7,"incon","canon",43,"043_Lampe_Strassenlaterne",1,396,5.98141421125448
"3476",7,"con","canon",88,"088_Flugzeug_Kampfflieger",1,623,6.43454651878745
"3477",7,"con","noncanon",37,"037_Mixer_Standmixer",1,483,6.18001665365257
"3478",7,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,550,6.30991827822652
"3479",7,"incon","canon",6,"006_Bett_Einzelbett",1,892,6.79346613258001
"3480",7,"con","noncanon",118,"118_Pilz_Champignon",1,320,5.76832099579377
"3481",7,"incon","canon",34,"034_Korb_Waeschekorb",1,335,5.81413053182507
"3482",7,"incon","canon",116,"116_Kamin",1,360,5.88610403145016
"3483",7,"incon","noncanon",45,"045_Lampe_Wandlampe",1,221,5.39816270151775
"3484",7,"incon","canon",102,"102_Bett_Kinderbett",1,424,6.04973345523196
"3485",7,"incon","noncanon",117,"117_Muffin",1,207,5.33271879326537
"3486",7,"con","noncanon",64,"064_Sofa_Ledersofa",1,511,6.2363695902037
"3487",7,"con","noncanon",107,"107_Kranz_Adventskranz",1,346,5.84643877505772
"3488",7,"con","canon",63,"063_Sofa_Ecksofa",1,526,6.26530121273771
"3489",7,"con","canon",38,"038_Toaster_2ScheibenToaster",1,415,6.0282785202307
"3490",7,"incon","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,406,6.00635315960173
"3491",7,"con","canon",10,"010_Blume_Gaenseblume",1,386,5.95583736946483
"3492",7,"incon","noncanon",2,"002_Baum_Palme",1,185,5.22035582507832
"3493",7,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,418,6.03548143252476
"3494",7,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,339,5.82600010738045
"3495",7,"incon","canon",42,"042_Lampe_Stehlampe",1,336,5.8171111599632
"3496",7,"incon","noncanon",12,"012_Blume_Orchidee",1,369,5.91079664404053
"3497",7,"incon","canon",30,"030_Wippe",1,368,5.90808293816893
"3498",7,"incon","noncanon",82,"082_Schaukelpferd",1,679,6.5206211275587
"3499",7,"con","canon",16,"016_Computer_Laptop",1,324,5.78074351579233
"3500",7,"incon","noncanon",25,"025_Glas_Weinglas",1,1861,7.52886925664225
"3501",7,"incon","canon",18,"018_Computer_Tablet",1,898,6.8001700683022
"3502",7,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,756,6.62804137617953
"3503",7,"incon","noncanon",11,"011_Blume_Kaktus",1,538,6.28785856016178
"3504",7,"incon","canon",89,"089_Eimer_Muelleimer",1,1319,7.18462915271731
"3506",7,"incon","canon",77,"077_Tisch_Rundtisch",1,451,6.11146733950268
"3507",7,"con","canon",57,"057_Seife_Kernseife",1,764,6.63856778916652
"3508",7,"incon","noncanon",1,"001_Baum_Bonsai",1,442,6.0913098820777
"3509",7,"con","canon",52,"052_Regal_Metallregal",1,375,5.92692602597041
"3510",7,"con","noncanon",53,"053_Regal_Wandregal",1,497,6.20859002609663
"3511",7,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,505,6.22455842927536
"3512",7,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,481,6.17586727010576
"3513",7,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,493,6.20050917404269
"3514",7,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,231,5.44241771052179
"3515",7,"incon","noncanon",47,"047_Nuss_Erdnuss",1,345,5.84354441703136
"3516",7,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,453,6.11589212548303
"3517",7,"con","noncanon",100,"100_Besteck_Loeffel",1,347,5.84932477994686
"3518",7,"con","noncanon",5,"005_Bett_Doppelbett",1,426,6.05443934626937
"3519",7,"incon","canon",60,"060_Sitzbank_Schaukelbank",1,1060,6.96602418710611
"3520",7,"incon","noncanon",108,"108_MP3player",1,478,6.16961073249146
"3522",7,"incon","canon",94,"094_Boot_Segelschiff",1,519,6.25190388316589
"3523",7,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,394,5.97635090929793
"3524",7,"con","noncanon",62,"062_Sofa_Dreiersofa",1,434,6.07304453410041
"3525",7,"con","noncanon",99,"099_Eimer_Wassereimer",1,421,6.04263283368238
"3526",7,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",1,406,6.00635315960173
"3527",7,"incon","canon",7,"007_Bett_Krankenhausbett",1,1181,7.07411681619736
"3528",7,"con","noncanon",73,"073_Telefon_Schnurtelefon",1,784,6.66440902035041
"3529",7,"con","canon",87,"087_Auto_Panzer",1,530,6.27287700654617
"3530",7,"incon","canon",97,"097_Besteck_Gabel",1,439,6.08449941307517
"3531",7,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,355,5.87211778947542
"3532",7,"con","noncanon",24,"024_Glas_Trinkglas",1,467,6.1463292576689
"3533",7,"con","canon",65,"065_Sofa_Zweiersofa",1,394,5.97635090929793
"3534",7,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,303,5.71373280550937
"3535",7,"incon","canon",106,"106_Hydrant",1,676,6.51619307604296
"3537",7,"incon","canon",74,"074_Telefon_Smartphone",1,496,6.20657592672493
"3538",7,"incon","canon",13,"013_Blume_Rosen",1,353,5.8664680569333
"3539",7,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1023,6.93049476595163
"3540",7,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,413,6.02344759296103
"3541",7,"con","noncanon",105,"105_Geschenk",1,913,6.81673588059497
"3542",7,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",1,417,6.0330862217988
"3543",7,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,360,5.88610403145016
"3544",7,"con","canon",81,"081_Uhr_Digitaluhr",1,653,6.48157712927643
"3545",7,"con","noncanon",92,"092_Boot_Ruderboot",1,533,6.27852142416584
"3546",7,"incon","canon",8,"008_Bildschirm_Desktop",1,490,6.19440539110467
"3547",7,"con","noncanon",14,"014_Blume_Sonnenblume",1,499,6.21260609575152
"3549",7,"con","noncanon",78,"078_Tisch_Sofatisch",1,487,6.18826412308259
"3551",7,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,754,6.62539236800796
"3552",7,"incon","canon",50,"050_Nuss_Wallnuss",1,365,5.89989735358249
"3553",7,"incon","canon",49,"049_Nuss_Pistazie",1,310,5.73657229747919
"3554",7,"incon","noncanon",98,"098_Auto_Van",1,487,6.18826412308259
"3555",7,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,524,6.26149168432104
"3556",7,"con","canon",84,"084_Ventilator_Tischventilator",1,422,6.04500531403601
"3558",7,"con","noncanon",83,"083_Ventilator_Standventilator",1,606,6.40687998606931
"3559",7,"con","canon",104,"104_Fahrradstaender",1,645,6.46925031679577
"3560",7,"con","canon",68,"068_Stuhl_Holzstuhl",1,430,6.06378520868761
"3561",7,"incon","canon",114,"114_Brokkoli",1,477,6.16751649088834
"3562",7,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,392,5.97126183979046
"3563",7,"con","canon",79,"079_Tisch_Schreibtisch",1,422,6.04500531403601
"3564",7,"con","canon",19,"019_Drucker_Heimdrucker",1,381,5.9427993751267
"3565",7,"con","noncanon",15,"015_Blume_Tulpen",1,349,5.85507192220243
"3566",7,"con","noncanon",44,"044_Lampe_Tischleuchte",1,378,5.93489419561959
"3567",7,"con","noncanon",46,"046_Besteck_Messer",1,363,5.89440283426485
"3568",7,"incon","noncanon",72,"072_Sessel_Ledersessel",1,301,5.70711026474888
"3569",7,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,411,6.01859321449623
"3571",7,"incon","canon",113,"113_Brezel",1,300,5.7037824746562
"3572",7,"con","canon",17,"017_Computer_PC",1,510,6.23441072571837
"3573",7,"incon","canon",36,"036_Roller",1,420,6.04025471127741
"3574",7,"con","canon",56,"056_Seife_Fluessigseife",1,576,6.35610766069589
"3575",7,"incon","noncanon",101,"101_Becken_Waschbecken",1,690,6.5366915975913
"3576",7,"con","noncanon",3,"003_Baum_Tanne",1,323,5.77765232322266
"3577",7,"con","canon",23,"023_Glas_Sektglas",1,346,5.84643877505772
"3578",7,"con","canon",51,"051_Regal_Holzregal",1,310,5.73657229747919
"3579",7,"incon","noncanon",120,"120_Knoblauch",1,309,5.73334127689775
"3580",7,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,400,5.99146454710798
"3581",7,"con","canon",96,"096_Auto_Oldtimer",1,361,5.88887795833288
"3582",7,"con","noncanon",29,"029_Klavier_Fluegel",1,420,6.04025471127741
"3583",7,"incon","noncanon",48,"048_Nuss_Mandel",1,385,5.95324333428778
"3584",7,"con","canon",119,"119_Paprika",1,296,5.69035945432406
"3585",7,"incon","canon",110,"110_Tretauto",1,281,5.63835466933375
"3586",8,"con","canon",76,"076_Tisch_Holztisch",1,918,6.82219739062049
"3588",8,"con","canon",85,"085_Auto_Pickuptruck",1,775,6.65286302935335
"3589",8,"con","canon",37,"037_Mixer_Standmixer",1,500,6.21460809842219
"3590",8,"incon","canon",1,"001_Baum_Bonsai",1,472,6.15697898558556
"3593",8,"incon","noncanon",104,"104_Fahrradstaender",1,1402,7.24565506759454
"3594",8,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,622,6.43294009273918
"3595",8,"con","noncanon",43,"043_Lampe_Strassenlaterne",1,570,6.3456363608286
"3597",8,"incon","canon",45,"045_Lampe_Wandlampe",1,511,6.2363695902037
"3598",8,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,507,6.22851100359118
"3599",8,"con","canon",15,"015_Blume_Tulpen",1,398,5.98645200528444
"3600",8,"con","canon",14,"014_Blume_Sonnenblume",1,491,6.19644412779452
"3601",8,"con","canon",64,"064_Sofa_Ledersofa",1,433,6.07073772800249
"3602",8,"incon","canon",47,"047_Nuss_Erdnuss",1,489,6.19236248947487
"3604",8,"con","canon",83,"083_Ventilator_Standventilator",1,373,5.92157841964382
"3605",8,"incon","noncanon",96,"096_Auto_Oldtimer",1,608,6.41017488196617
"3606",8,"con","noncanon",42,"042_Lampe_Stehlampe",1,395,5.97888576490112
"3607",8,"con","noncanon",97,"097_Besteck_Gabel",1,602,6.40025744530882
"3608",8,"incon","canon",75,"075_Tisch_Etagentisch",1,401,5.99396142730657
"3609",8,"con","canon",109,"109_Router",1,984,6.89162589705225
"3610",8,"incon","noncanon",112,"112_Wanne_Badewanne",1,489,6.19236248947487
"3611",8,"con","canon",78,"078_Tisch_Sofatisch",1,660,6.49223983502047
"3612",8,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",1,462,6.13556489108174
"3613",8,"incon","canon",111,"111_Wagen_Einkaufswagen",1,418,6.03548143252476
"3614",8,"con","noncanon",106,"106_Hydrant",1,426,6.05443934626937
"3615",8,"con","canon",73,"073_Telefon_Schnurtelefon",1,430,6.06378520868761
"3616",8,"con","canon",92,"092_Boot_Ruderboot",1,562,6.33150184989369
"3617",8,"incon","canon",25,"025_Glas_Weinglas",1,427,6.05678401322862
"3618",8,"con","noncanon",102,"102_Bett_Kinderbett",1,351,5.86078622346587
"3620",8,"con","noncanon",36,"036_Roller",1,394,5.97635090929793
"3621",8,"con","canon",46,"046_Besteck_Messer",1,383,5.94803498918065
"3623",8,"con","noncanon",66,"066_Stuhl_Barstuhl",1,901,6.80350525760834
"3624",8,"incon","canon",11,"011_Blume_Kaktus",1,687,6.53233429222235
"3625",8,"incon","canon",26,"026_Kamera_Digitalkamera",1,428,6.0591231955818
"3626",8,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,547,6.30444880242198
"3627",8,"incon","canon",98,"098_Auto_Van",1,458,6.12686918411419
"3628",8,"incon","noncanon",54,"054_Schrank_Bueroschrank",1,918,6.82219739062049
"3629",8,"incon","noncanon",31,"031_Muelltonne",1,561,6.3297209055227
"3630",8,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,333,5.80814248998044
"3631",8,"con","canon",22,"022_Gitarre_Elektrogitarre",1,416,6.03068526026126
"3632",8,"incon","canon",70,"070_Stuhl_Schalenstuhl",1,383,5.94803498918065
"3633",8,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,401,5.99396142730657
"3634",8,"incon","canon",93,"093_Boot_Kanu",1,378,5.93489419561959
"3635",8,"con","canon",5,"005_Bett_Doppelbett",1,295,5.68697535633982
"3636",8,"con","noncanon",114,"114_Brokkoli",1,375,5.92692602597041
"3637",8,"con","canon",24,"024_Glas_Trinkglas",1,358,5.8805329864007
"3638",8,"con","canon",99,"099_Eimer_Wassereimer",1,280,5.63478960316925
"3639",8,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,366,5.90263333340137
"3640",8,"incon","canon",108,"108_MP3player",1,429,6.06145691892802
"3641",8,"incon","noncanon",10,"010_Blume_Gaenseblume",1,364,5.89715386763674
"3642",8,"con","noncanon",6,"006_Bett_Einzelbett",1,440,6.08677472691231
"3643",8,"con","noncanon",49,"049_Nuss_Pistazie",1,483,6.18001665365257
"3644",8,"incon","canon",101,"101_Becken_Waschbecken",1,340,5.82894561761021
"3645",8,"con","noncanon",94,"094_Boot_Segelschiff",1,651,6.47850964220857
"3646",8,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,362,5.89164421182577
"3647",8,"con","noncanon",116,"116_Kamin",1,1363,7.21744343169653
"3648",8,"incon","canon",2,"002_Baum_Palme",1,353,5.8664680569333
"3649",8,"con","canon",29,"029_Klavier_Fluegel",1,482,6.1779441140506
"3650",8,"incon","noncanon",17,"017_Computer_PC",1,815,6.70318811324086
"3651",8,"incon","canon",117,"117_Muffin",1,351,5.86078622346587
"3653",8,"con","canon",91,"091_Flugzeug_Segelflieger",1,339,5.82600010738045
"3654",8,"incon","canon",80,"080_Uhr_Armbanduhr",1,419,6.03787091992214
"3655",8,"incon","canon",72,"072_Sessel_Ledersessel",1,492,6.19847871649231
"3656",8,"incon","canon",103,"103_Zahnbuerste",1,337,5.82008293035236
"3657",8,"incon","canon",67,"067_Stuhl_Buerostuhl",1,335,5.81413053182507
"3658",8,"con","canon",118,"118_Pilz_Champignon",1,417,6.0330862217988
"3659",8,"incon","noncanon",63,"063_Sofa_Ecksofa",1,600,6.39692965521615
"3660",8,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,271,5.6021188208797
"3662",8,"con","canon",105,"105_Geschenk",1,434,6.07304453410041
"3663",8,"incon","canon",48,"048_Nuss_Mandel",1,348,5.85220247977447
"3664",8,"con","noncanon",7,"007_Bett_Krankenhausbett",1,271,5.6021188208797
"3665",8,"incon","noncanon",16,"016_Computer_Laptop",1,787,6.6682282484174
"3666",8,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,441,6.08904487544685
"3667",8,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,553,6.31535800152233
"3668",8,"con","noncanon",50,"050_Nuss_Wallnuss",1,264,5.57594910314632
"3669",8,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,336,5.8171111599632
"3670",8,"con","canon",3,"003_Baum_Tanne",1,248,5.51342874616498
"3671",8,"con","canon",100,"100_Besteck_Loeffel",1,331,5.80211837537706
"3672",8,"incon","canon",40,"040_Lampe_Deckenlampe",1,381,5.9427993751267
"3673",8,"con","noncanon",110,"110_Tretauto",1,475,6.16331480403464
"3674",8,"con","noncanon",60,"060_Sitzbank_Schaukelbank",1,370,5.91350300563827
"3675",8,"incon","canon",120,"120_Knoblauch",1,361,5.88887795833288
"3676",8,"incon","noncanon",52,"052_Regal_Metallregal",1,385,5.95324333428778
"3677",8,"con","noncanon",18,"018_Computer_Tablet",1,953,6.8596149036542
"3678",8,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",1,416,6.03068526026126
"3679",8,"incon","noncanon",56,"056_Seife_Fluessigseife",1,396,5.98141421125448
